subject,roi,cluster_id,hits,hit_rate,birth,death,persistence,robust,B,subsample_frac,persist_floor_frac,top_L,cluster_tol_frac,robust_hitrate_min,strict_tag,maxdist_full,shift_added
1,V4,3,122,0.61,5.812310619668646,10.460875935606904,4.648565315938258,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,10,89,0.445,4.679235935211182,10.29041082403633,5.611174888825149,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,0,77,0.385,3.785710573196411,10.212218705709878,6.426508132513467,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,9,68,0.34,5.484028938713424,10.016636848449707,4.532607909736283,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,7,56,0.28,4.965332508087158,10.016636848449707,5.051304340362549,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,8,40,0.2,6.025375253063137,10.388614751524845,4.3632394984617076,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,11,35,0.175,6.603553475560369,10.802306484531712,4.198753008971343,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,13,13,0.065,5.9030148066007175,10.054267223064716,4.151252416463999,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,5,10,0.05,5.023550891876221,10.684725856781006,5.661174964904785,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,14,7,0.035,5.496477399553571,10.779390743800572,5.282913344247,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,4,3,0.015,5.42692756652832,10.313306093215942,4.886378526687622,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,12,3,0.015,6.6771613756815595,10.83740234375,4.1602409680684405,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,15,3,0.015,6.3807467222213745,10.409271717071533,4.028524994850159,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,16,2,0.01,6.186136484146118,10.099825859069824,3.913689374923706,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,V4,17,1,0.005,7.136394023895264,11.09215259552002,3.955758571624756,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.670192883418633,12.55044174294336
1,LO2,1,184,0.92,6.770277561901285,10.549387846061652,3.779110284160367,True,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,3,183,0.915,7.1086831801421155,11.019014671965913,3.9103314918237966,True,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,2,162,0.81,7.634336902901477,11.468572043698584,3.834235140797106,True,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,0,112,0.56,6.033143635634538,10.434937953948975,4.401794318314437,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,4,74,0.37,5.436258792877197,10.182115374384699,4.7458565815075024,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,9,70,0.35,6.751631037394206,10.985511038038466,4.23388000064426,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,7,42,0.21,7.602290662668519,11.048355037883177,3.4460643752146574,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,6,28,0.14,7.227528263540829,10.688373818117029,3.4608455545762005,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,10,22,0.11,8.064527370712973,11.397957650097934,3.33343027938496,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,14,17,0.085,6.033321256990786,11.01237314718741,4.979051890196623,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,13,11,0.055,5.436258792877197,10.987088376825506,5.550829583948309,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,5,6,0.03,6.664209008216858,10.24600088596344,3.581791877746582,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,11,6,0.03,8.198124090830484,11.634509404500326,3.4363853136698403,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,15,4,0.02,7.699621200561523,11.85141134262085,4.151790142059326,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,8,3,0.015,6.66964054107666,10.037726402282715,3.3680858612060547,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,LO2,12,2,0.01,8.259220123291016,11.905498027801514,3.646277904510498,False,200,0.8,0.05,10,0.012,0.8,STRICT2,24.853154690073563,13.042715043829514
1,MT,1,197,0.985,3.123348992057825,9.684469885780015,6.56112089372219,True,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,2,160,0.8,3.6244556190898116,9.703448069674298,6.078992450584486,True,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,0,156,0.78,2.5276638877312867,9.55051115490743,7.022847267176142,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,4,75,0.375,2.0328056812286377,9.570932757059733,7.538127075831095,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,3,69,0.345,4.047468543052673,9.875560568524646,5.828092025471972,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,7,15,0.075,4.467645724614461,10.1420349544949,5.674389229880439,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,6,1,0.005,2.987959861755371,10.005608558654785,7.017648696899414,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,5,1,0.005,4.050927400588989,9.580137729644775,5.529210329055786,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,MT,8,1,0.005,4.395891189575195,9.795235633850098,5.399344444274902,False,200,0.8,0.05,10,0.012,0.8,STRICT2,27.630598605679108,12.183359504746033
1,PH,0,188,0.94,2.204220539111929,8.08697598851774,5.882755449405811,True,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,1,184,0.92,2.609753211519935,8.06085503318093,5.451101821660996,True,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,5,139,0.695,1.4874446526461957,7.7474521982903575,6.260007545644162,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,6,122,0.61,2.0957957370552474,7.7333967956954135,5.637601058640166,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,2,110,0.55,3.0464617675048293,8.19372634596179,5.147264578456962,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,4,79,0.395,1.0606880187988281,7.767945072318934,6.707257053520106,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
1,PH,7,43,0.215,2.415182590484619,7.718040943145752,5.302858352661133,False,200,0.8,0.05,10,0.012,0.8,STRICT2,21.151387215660645,10.29743778805597
